"How much does this cost to the nearest dollar?

8PACK LED Flush Mount Ceiling Light Fixture, & 100W Equivalent Modern Kitchen Recessed Ceiling Lamp 15W 1500Lm 7.5 Inch Closet Round Surface for Bathroom Laundry Bedroom Hallway
Energy Saving & 3 Color Modes Equivalent to a traditional 100W two-bulb, Slochi LED ceiling light only has lumens) low power consumption, which can save up to 90% on your home electricity bills by replacing your old lighting fixtures. In addition, our flush mount ceiling light adopts advanced color temperature adjustable chip with 3 color temperatures (Warm White 3000K, Natural White 4000K, Daylight White Safety Defender High quality of fire-resistance plastic shell prevent any potential risk of electric shock, electric leakage or even potential disasters caused by

Price is $",0

"How much does this cost to the nearest dollar?

DEWALT ATOMIC 20V MAX* Reciprocating Saw, One-Handed, Cordless, Tool Only
This lightweight reciprocating saw is only 3.13 lbs. and 37% lighter than the DCS367 Compact Reciprocating Saw (Tool Only). This DEWALT Reciprocating Saw's LED helps illuminate dark workspaces and provides up to 2,800 spm to help get the job done. The pivoting shoe and variable speed trigger of DEWALT 20V MAX* Reciprocating Saw provide added control for a variety of jobs. Includes one belt hook and two blades. Battery and charger sold separately. The cordless reciprocating saw is compact at only front to back 37% Lighter than the

Price is $",0

"How much does this cost to the nearest dollar?

SZXYKEJI Glass Chandelier，Modern Flush Mount Ceiling Light Fixture，Farmhouse Lighting for Dining Room Living Room Bedroom Kitchen Passageway..
The semi concealed ceiling lamp (lamp height 12.2 height, 5.9 base width and 33.46 width) adopts unique smoke gray glass lampshade and black matt metal base with retro style, which brings modern sense to its avant-garde and retro style.If lampshade is broken, please contact us directly to send a replacement lampshade. Ceiling Light Easy Installation & Convenient Usage Package includes all mounting hardware. The installation of the ceiling lighting is really simple with step by step instructions, perfect for any do-it-yourself project.(Note install the lampshade carefully. Note our lampshade is light smoke gray) Wide Application & Perfect Decoration With

Price is $",0

"How much does this cost to the nearest dollar?

Warehouse of Tiffany Tiffany-Style Grape Torchiere Lamp, Green, One Size, Yellow
Product Description Handcrafted using the same techniques that were developed by Louis Comfort Tiffany in the early 1900s, this beautiful tiffany style table lamp contains hand-cut pieces of stained glass, each wrapped in fine copper foil. From the Manufacturer Brighten up your home decor with this Tiffany Style Grape Torchiere Lamp Table lamp features an assortment of bright colors Lamp features more than 270 pieces of cut glass and 62 pieces of jewels Each glass is wrapped around copper foil and soldered together Requires one light bulb (not included) Includes a step-on switch Lamp measures high by in diameter Handcrafted using the same techniques that were developed by Louis Comfort Tiffany in the early 1900s, this beautiful t

Price is $",0

"How much does this cost to the nearest dollar?

FIREOCITY Neon Signs Custom, Personalized Neon Signs for Decoration, Gift, Party, Event, Company Logo or Business Signs neon Text 48inch Length)
Rush Order customization 1-3 working days to manufacture and 3-7 days for shipping(except for public holiday). ​No redundant steps and costs, FREE dimmer and remote control.Choose text rows at first and the size option is whole width, the Height is in proportion Maximum character quantity for each size 7pcs in 20 / 9pcs in 24 / 11pcs in 30 / 13pcs in 36 / 15 pcs in 40 / 18pcs in 48 Timely Communication Choose your favorite font and color.Accept your design and multiple colors in one design, accept logo

Price is $",0

"How much does this cost to the nearest dollar?

Sapphire Blue and White Adjustable Flourish Floating Swimming Pool Chaise Lounge,
This swimming pool chaise lounge adds a unique twist to your pool time fun. Perfect for relaxing in the water on a hot summer day. Inner tubes allow your body to be partially submerged in the water, ideal for cooling off while soaking up the sun. Product Features. Adjusts from upright chair position to partial or full reclining position. High back rests with Dacron filled pillows and free-floating footrests. All-weather fabric. Built-in drink holders and accessory trays. Polyform flotation arms designed to easily support up to 275 pounds. PVC non-corrosive frame. Recommended for adult use only Dimensions. Upright 30 H x 57 W x 40.5 D. Reclined

Price is $",0

"How much does this cost to the nearest dollar?

ZipLighting Modern LED Ceiling Light Dimmable Ceiling Lighting with Remote Round Ceiling Light Fixture Ceiling Lamp Flower Shape for Dinning Room Bedroom Kitchen Hallway 80W Decorative Lamp (74CM)
➤ Type LED ceiling lighting ➤ Size Φ74 cm × H10 cm (Φ29'' × ➤ Color White ➤ Style Modern ➤ Material aluminum, Silicone ➤ Power 80W ➤ Light source LED chip, Dimmable ➤ Voltage 110V ➤ Dimming Stepless dimming with remote control ➤ Color temperature (warm white / natural white / cold white) ➤ Energy efficiency class A ++ ➤ Lifetime 50,000 hours ➤ Suitable for bedroom, living room, dining room, office, study, hallway, children's room, etc

Price is $",0

"How much does this cost to the nearest dollar?

Kakufunny 3 Pack Case for Gizmo Watch 2 with Screen Protector, Ultra-Thin Tempered Glass Overall Protective Face Cover, Scratch Resistant Matte PC Bumper Shell for Kids Gizmo Watch 2 Accessories
Designed for Gizmo Watch 2 The Case is built with tempered glass screen protector. Designed for Gizmo Watch 2 Only. The case shows off the brilliant colored finish of Gizmo Watch 2 while providing extra protection. Please choose the correct size before ordering Full Protection 2-in-1 hard case with the built-in ultra-thin clear glass screen protector. Protects the screen and edges from scuffs, scratches, and bumps. Keeps your beloved watch looking like new forever High Sensitive The highly transparent tempered glass screen protector presents the original crisp image quality and retains

Price is $",0

"How much does this cost to the nearest dollar?

Whse of Tiffany RL1054 Shine Crystal Chandelier
Add a touch of brightness and bring life to any space with this handcrafted beautiful statement piece from Warehouse of Tiffany. This shine crystal chandelier is unique and complements almost any room Item Dimension Indoor Lighting Style modern, rustic, contemporary Setting Indoors Materials Crystal Fixture finish Chrome Number of lights Five (5) Setting Indoors Materials Crystal Fixture finish Chrome Number of lights Five (5) Requires bulb (not included) Dimensions 18 Inch high x 18 Inch wide x 7 Inch length Brand Warehouse of Tiffany, Color Chrome, Material Chrome, Light fixture form Chandelier, Dimensions 18\ L x 18\ W x 7\ H, Indoor/Outdoor Usage Indoor, Power Source Corded Electric, Control Method Touch, Finish Type

Price is $",0

"How much does this cost to the nearest dollar?

Mytee Products 18oz Vinyl Tarp Repair Kit | 2 Yard 18oz Black Tarp Patch with 1 Gallon HH-66 Vinyl Cement
Our repair kit includes 1) 2 Yard 18 Oz Vinyl (Black) Sold by the Yard (Each Yard Fabric is 15 Sq Feet) Sold by the Yard (Each Yard Fabric is 15 Sq Feet) Fabric is Pre-Cut in 1 Yard Lengths. (Please call if you need a contiguous piece) Fabric is Pre-Cut in 1 Yard Lengths. (Please call if you need a contiguous piece) 1 Yard = 36 (length) x 61 (Width) 1 Yard = 36 (length) x 61 (Width) Black in Color Black in Color 100

Price is $",0

"How much does this cost to the nearest dollar?

ECORELF 10Pcs Alive Doll Baby Doll Clothes and Accessories - Including Dresses,T-Shirts,Pants,Jumpsuit,Bell-Bottomed Pants for Kids Girls Gift 12 Inch Doll Random Style
PRODUCT INFORMATION These beautiful dresses are for girls dolls Dolls are Not Included!) VERSATILE STYLES Whether at the beach or at a party, these versatile outfits will make your doll fit for any occasion.Please note that these two products are delivered randomly. SUPERIOR QUALITY Soft fabrics make people feel comfortable, and we always pay attention to product quality and design. PACKAGING DETAILS You will get 10 complete sets, and you can mix and match the products arbitrarily! NOTE We concerned your purchase experience and dedicated to your complete satisfaction. If you have any question and advice, please click your

Price is $",0

"How much does this cost to the nearest dollar?

Mackie MR Series, Studio Monitor Professional-Grade with Ultra-Wide Dispersion, Powered Black
MR624 6. 5” Powered Studio Monitors offer professional performance, clarity and superior mix translation so you can listen with confidence knowing your mix will sound great anywhere. Drawing from Mackie’s extensive studio monitor design experience, MR624 monitors are precision tuned to stay true to your mix whether it’s dialogue, hip Hop, rock and beyond. Our proven logarithmic waveguide provides an ultra-wide listening sweet spot and enhanced stereo imaging while the acoustic Space controls allow you to adjust the frequency response of the monitor to match your studio. The studio monitor inspired by You - MR624 Powered Studio Monitors. Designed for superior mix translations and accuracy for professional results in any studio. Ultra-wide dispersion for

Price is $",0

"How much does this cost to the nearest dollar?

Malibu LED Pivot Light, LED Low Voltage Landscape Lighting Dual Use Non-corrosive Garden Light for Driveway, Yard, Lawn, Pathway, Garden
The Malibu LED Pivot Light will dramatically improve your home’s exterior while providing valuable light to your garden. The Malibu LED Pivot Light is a powerful light designed to accentuate beautiful areas of your yard. The Malibu LED Pivot Light is made from genuine copper giving it a professional vintage appearance and its high-quality construction and waterproof seals protect it from all weather conditions making it the perfect long-term investment for your outdoor space. In addition to its appealing design, the Malibu Pivot Light is energy efficient using only 3 watts. All Malibu lighting systems are easy to install making it a fun project for do-it-yourselfers. Mal

Price is $",0

"How much does this cost to the nearest dollar?

LTL Home Products Millbrooke Ready to Assemble PVC Barn Door Kit, 36 x 84, Black
This barn door will draw attention in your room. this space saving PVC vinyl barn door is ready to assemble and easy to clean. Barn door available in 36″ or 42″ width. Ready to assemble kit includes door pieces, top track, rollers, handles, and hardware. Door consists of multiple pieces and needs to be assembled. Dimensions 84 tall x 1.38 thick available in 36 or 42 width, 78.75 track length Prefinished PVC door for durability, longevity and ease of cleaning. Black finish track and rolling door brackets Brand LTL Home Products, Color Black, Material Metal, PVC, Style H-Style, Weight 39.

Price is $",0

"How much does this cost to the nearest dollar?

Radiolink F121 FPV Mini RC Drone RTF with Camera for Adult and Kids Beginners, 121mm Brushed RC Quadcopter, Altitude Hold, 2 Batteries with Carrying Case, 25mW OSD Monitor Racing & Training for UAV Education
3 ADVANCED FLIGHT MODES - Altitude hold slow for beginner/ Altitude hold high for intermediate/ Stabilize for FPV racing & training, simple operation, ready to fly, Radiolink F121 control drone range over 1.24 meters), include T8S RC transmitter that remote control works very well no matter aircraft flying indoors or outdoors. FPV DRONE EQUIPPED CAMERA & MONITOR- F121 racing drone RTF version is equipped with a 5.8GHz image transmission

Price is $",0

"How much does this cost to the nearest dollar?

Kichler Eileen 14.25 2 Light LED Vanity Light with Satin Etched Cased Opal Glass in Brushed Nickel
The Eileen 14.25 2 light LED vanity light features a contemporary look with its Brushed Nickel finish and satin etched cased opal glass. Inspired by furniture designer Eileen Gray, the Eileen vanity light features a clean, straight linear construction with simple glass for a style that is perfect in several aesthetic environments, including traditional and modern. Let your home shine bright with this retro design that amplifies everything from traditional to modern décor. The 2 light Eileen LED vanity light is perfect above a vanity mirror in a powder room or bathroom. The satin etched cased opal glass provides a beautiful, ambient lighting to the

Price is $",0

"How much does this cost to the nearest dollar?

TPI CV45X Series CVX Radiant Cove Heater, 2 Amp, 450W, 42 Length, 240V Supply Voltage
Cove heaters have a subtly contoured concave surface with a saw-tooth profile. The concave parabolic face plate performs a two-fold function (1) it focuses the Infrared rays and (2) directs the heat downward along cold perimeters and toward the center of the room. The saw tooth surface design increases the radiating surface area by 45 percent, thereby increasing the comfort level of the room faster and insuring more rapid recovery from heat losses. The Part number is CV45X. The Manufacturer is TPI Corporation. Concave Parabolic Face Plate Focuses the Infrared Rays Directs the Heat Downward Along Cold

Price is $",0

"How much does this cost to the nearest dollar?

Aozu Semi Flush Mount Ceiling Light Mid Century Modern Sputnik Chandelier Lighting Fixtures Glass Globe Pendant Ceiling Lamp for Bedroom Living Room Hallway (A)
White durable glass globe shades will make the light soft and not dazzling, creating a warm, beautiful and homey ambience. The metal painted lamp body spreads a touch of luxurious and elegant. Is it the modern ceiling light that your bedroom, living room, hallway or foyer. Specification Type Glass Globe Flush Mount Ceiling Light Style Simple/ Modern Material Metal, glass Color Gold Bulb Base E26 Bulb Type LED (Bulb not included) Voltage Wattage Features * Compatible with dimmable switches and bulbs(Note Bulb is included) * Easy to install, hardwired, Well-package and User manual and additional accessories, ensuring

Price is $",0

"How much does this cost to the nearest dollar?

LEDIMWO 4 inch 9W Selectable Led Recessed Lighting, 4 Led Recessed Light, led can Light, No Flicker No Buzz, 750lm, with Junction Box, ETL & Energy
Type IC Rated Fixtures This Ultral thin Canless Led Lights is an inherently protected lunimare, it is listed as Type IC, or IC rated (Insulation Contact) lights, can be zero distance to thermal insulation, thus a very narrow ceiling space of 2 inches is enought for this lights. No Flicker No Buzz This recessed lighting is flicker free, no visible flicker can be caught either by eyes or by digital camera, thus it is a healthy lights. This recessed lights work quietly, no audible buzz,

Price is $",0

"How much does this cost to the nearest dollar?

SXFSE Doll Accessories, Dollhouse Miniature Scene Model Black Rubber Rain Boots Shoes Decoration Pretend Play Toy (Red)
Feature ♥Scale - suit for 1 12 Dollhouse Miniature ♥Including - 1 pairs rain boot ♥Material - Rubber Approx. Size (LxWxH) ♥Rain boot Note ♥Keep the miniatures dry and cool, avoid sunlight. and please Keep it away from children too young. Avoid the child swallowing it ♥please allow minor error due to manual measurement Including - 1 pairs rain boot Material - Rubber Scale - suit for 1 12 Dollhouse Miniature Makes your dollhouse come alive with this pair of rain boots Great for your dolls house garden decoration Manufacturer recommended age 13 years and up, Rank Toys & Games Dollhouse 4847

Price is $",0

"How much does this cost to the nearest dollar?

KWC Faucets SIN Pull Down Kitchen Faucet, Chrome
Lever installation possible on the right or left side. pull-down spray 360° turn. Kwc jet clean technology. Neoperl cascade laminar stream, needle spray. Automatic diverter reset. Up to 19 11/16 pull-out length. Hose guide, swiveling 360°. kwc 2.5 cartridge with ceramic discs. Flow rate and temperature continuously VARIABLE. Flexible connection hoses 3/8 comp. Fastening by means of threaded sleeve M33 x 1.5. Mounting Hole size ø1 3/8. flow rate 1.8 gpm (60 psi). Lever installation possible on the right or left side pull-down spray 360° turn Kwc jet

Price is $",0

"How much does this cost to the nearest dollar?

ATMBnk ATM Savings Bank for Real Money, Mini ATM Machine with Debit Card, Electronic Cash Box with Password Lock, Coin Recognition,Targets Setting, Voice Prompt, Great Gift for Kids (Blue)
1.Use Realistic Bank Card And PIN Code-Insert The Card And Enter The Password, All Operations Have English Voice Prompts, And The Volume Can Be Adjusted. Provide Your Children With Interesting Financial Education Toys, Which Are Very Suitable As Christmas Gifts Or Birthday Gifts. Identify Coins-Put A Coin In The Slot, It Will Identify And Display The Deposited Coin; Put The Banknote Into The Banknote Port, The Banknote Will Be Automatically Rolled In, Press The Deposit Button To Enter The Deposit Amount, The Balance Will Be Automatically Update. Lock-Insert The Bank Card-Press The

Price is $",0

"How much does this cost to the nearest dollar?

Scalextric Fomula E DS Techeeta Champion 1 32 Slot Race Car C4230, Gold & Black
Formula E sprung into the scene for the season, featuring similar body styles to the single seaters in Formula One Racing. Antonio Felix Da Costa won first place in the season in this DS Techeeta. The following season, Formula E was granted an FIA World Championship showcasing the Electric hybrid-drive cars. Scalextric brings the thrill and excitement of motor racing to life in your living room! Scalextric is the ultimate motor racing system for all ages, where miniature cars race against each other on special track, getting their power from a slot in the middle of each lane (you will sometimes hear Scalextric called slot racing). DPR -

Price is $",0

"How much does this cost to the nearest dollar?

ECOBRT Bathroom Vanity Light Fixtures 16 Inch Long Indoor LED Vanity Mirror Lights Bar Restroom Wall Sconces 12Watt Cool White 6000K
👉 Modern and Vintage Bathroom Vanity Light - Single rectangular bright bathroom light fixtures is with soft Led vanity mirror lights effect. Sconces is perfect for bathroom, vanity, kitchen, powder room, dining room, dressing table, mirror cabinets, vanity table, powder room, living room, foyer, hallway etc. 👉 Selected Materials to the bathroom vanity light fixtures - Chome metal base, plus milky acrylic cover (not glass). Around IP44 degree suit for indoor environment, such as washroom. It's really a good choice of vanity lights for bathroom and lights for vanity mirror. 👉 Energy Saving - 

Price is $",0

"How much does this cost to the nearest dollar?

BERRYZILLA Never Stop Dreaming Decal Motivational Wall Sticker for Mirror Windows or Walls Decoration Decor
Made In The USA. Made of 7 Years Premium quality Outdoor Vinyl Material, waterproof, self-adhesive, and removable. Decal will not fade or run when wet. Decals can be EASY applied to any clean, smooth, flat surface. Decal has a Clear Application Tape over the top for easy application, Clear application tape is removed once Decal is applied. Please check the Install Guide that is included with the order before install. Die Cut Decal- Not a cheap paper Sticker with NO BACKGROUND /// Decal will come as 3 parts - the backing paper, the sticker itself, and the clear transfer tape. Made In The USA APPROXIMATELY

Price is $",0

"How much does this cost to the nearest dollar?

TACOMEGE Purple Metal Cell Phone Ring Butterfly Holder, Finger Kickstand Back Stand Hand Grip Compatible with Smartphone, Tablet, E-Reader, Etc.
Specifications Aviation aluminum butterfly + zinc alloy finger ring buckle, High-quality material combination, strong and durable. Beautiful butterfly print design, the size is Features Used as a holder grip holds devices firmly, preventing devices from dropping. As a cell phone finger holder kickstand, & 180° flip adjusting your phone, free your hand to watching videos, browsing web. Install and Note First, wipe the phone/case surface and peel the protective film off the adhesive under this stand. Then slowly paste the stand ring from one side to another side. At the last, repeatedly press the stand for around 10 seconds. Do not hardly pull the finger

Price is $",0

"How much does this cost to the nearest dollar?

Frigidaire Icemaker Kit
Product Description Keep your drinks icy cool with ice from this Frigidaire icemaker kit. If the icemaker in your refrigerator isn’t functioning, this is the perfect replacement part to get it operational again. As a genuine replacement part, this appliance piece is compatible with a variety of Frigidaire refrigerator models. From the Manufacturer Frigidaire Icemaker Kit for Refrigerator. This part works with the following models Frigidaire Frigidaire Frigidaire Frigidaire Frigidaire Frigidaire Genuine Replacement Part. Note Please check the dimension and item weight of the product and confirm it fits your space Genuine Frigidaire replacement refrigerator icemaker kit Compatible with the following models Frigidaire Part

Price is $",0

"How much does this cost to the nearest dollar?

Design House 190546 Springdale Privacy Bed and Bath Door Lever Satin Nickel 2-Pack
The Design House 190546 Springdale Privacy Door Handle with an ergonomic shape and a Satin Nickel finish, this door handle features versatility in style and design that coordinates well with traditional, rustic, and industrial farmhouse styles alike. This lever is operated by a turn-button knob on one side, perfect for bathroom and bedroom doors or wherever privacy is needed. Designed for left or right-hand doors, this door lever fits the two most common backsets in the U.S. (2-3/4 inches and 2-3/8 inches). The durable 2-way latch has a 1/2 inch latch bolt plated in nickel and does not budge once in place. Use this locking lever

Price is $",0

"How much does this cost to the nearest dollar?

Greenlee 4938 Telco Technician Tool Kit
From the Manufacturer Greenlee Tools 4938 Telco technician tool kit. This kit is our biggest data voice kit ever. It includes everything you need to prepare your cable, test new installations or troubleshoot problems with your system. Kit contains 1556 all-in-one data and phone tool, WE/SS-style, 4941 Grip pack SurePunch pro technician's, 1780 butt set, 1573 tone and probe, 1902 RJ45 modular adapter, 8 way, 1903 RJ11 modular adapter, 6-way, 9546 RJ45 WE/SS 8P8C modular plugs, cat5e and cat5, 10 pack. 9520, RJ11 WE/SS

Price is $",0

"How much does this cost to the nearest dollar?

SAMCAMI Miniature Dollhouse Furniture 1 12 Scale - Wooden Dollhouse Furniture Set for Dollhouse Living Room - Doll House Furniture Incl Sofa, TV Cabinet, Coffee Table and Other Accessories (Blue)
WHAT SAMCAMI IS With more than 20 years of history of dollhouse furniture and accessories production, it aims to provide dollhouse lovers with high-quality mini furniture. 1 12 SCALE The miniature furniture is perfect for all 1 12 scale dollhouse. The specific dimensions of all doll house furniture antique are shown in Figure 2, please measure your doll house and dolls before purchasing. INCLUDES 16 ACCESSORIES 1 couch, 2 arm chairs, 4 pillows, 1 TV cabinet (door can be opened), 1 television, 1 TV remote

Price is $",0

"How much does this cost to the nearest dollar?

Bakugan Unbox and Brawl Exclusive 4 Bakugan and 2 Geogan, Collectible Action Figures, Toys for Kids Boys Ages 6 and Up (Amazon Exclusive)
Take your brawling to the next level with the Bakugan Unbox and Brawl Pack! Expand your Bakugan collection with two exclusive Geogan, four Bakugan, eight BakuCores and collectible character, ability, and Gate-Cards! With everything you need included in this epic set, you can brawl straight out of the box. Face off against friends with the character and ability cards, optimized for your figures. Unleash the power of your pack’s Bakugan by rolling them over the metal BakuCores for pop open Baku-Action! Featuring

Price is $",0

"How much does this cost to the nearest dollar?

DC Collectibles Wonder Woman The Art of War Wonder Woman by Amanda Conner Statue
Designed by Amanda Conner. Sculpted by Karen Palinko. Wonder Woman, a symbol of strength and empowerment for women everywhere, comes to life like never before in this exclusive ART OF WAR statue produced by an all-star, all-female creative team including designer Amanda Conner, sculptor Karen Palinko, painter Kim Dullaghan and art director Janice Walker. This fierce God of War is ready for action! Limited edition of 5,200. Measures approximately 8.25 tall. Designed By Amanda Conner Sculpted By Karen Palinko Measures Approximately 8.25 Tall Limited edition of 5200 Limited edition Theme Wonder Woman, Brand DC Collectibles, Color Red, White,

Price is $",0

"How much does this cost to the nearest dollar?

ESP LTD Electric Guitar, See Thru Purple Sunburst
The is the perfect evidence that a great guitar doesn't have to be prohibitively expensive. A classic shape that's excellent for all musical styles and genres, the offers features that you normally associate with high-end guitars, like a flamed maple top, binding on the body, neck, and headstock, and set-neck construction for fast and easy access to the highest frets. The also features a mahogany body, a comfortable three-piece thin U-shaped mahogany neck, a rosewood fingerboard with inlays and 22 extra-jumbo frets, and great-sounding ESP Designed LH-150 pickups. An affordable and popular guitar with many similarites to some of the most highly-regarded guitars in history Features a comfortable Mahogany

Price is $",0

"How much does this cost to the nearest dollar?

Kreg ACS-SAW Adaptive Cutting System Plunge Saw
High-performance, track-guided circular saw for precisely cutting plywood and solid-wood boards The Adaptive Cutting System Plunge Saw offers powerful cutting performance with a variable-speed motor with an electronic blade brake. It provides safe cutting with plunge-cutting action, a fully shrouded blade, a retractable riving knife, and integrated anti-kickback features. The Plunge Saw is versatile, too, with bevel cutting capability from -1° to 47°, and 2 1/8 maximum cutting-depth from the included carbide-tipped blade. With a 12-amp motor the Plunge Saw delivers cutting power, plus control from variable-speed and an electronic blade brake. An included dust port and bag collect chips to

Price is $",0

"How much does this cost to the nearest dollar?

Mego Star Trek The Original Series Mr. Spock 14 Action Figure Multicolor
The first wave of a new line of Star Trek 14 action figures in here from Mego! With 14 points of articulation and exceptional detail and quality, each figure comes packaged in a full color window box. A retro-style figure from Mego Officially licensed Stands 14 tall Features 14 points of articulation Retro-style blister card Dimensions 3 x 1.5 x 14 inches, Weight 10.9 ounces, model number 62924, Manufacturer recommended age 15 years and up, Rank Toys & Games Toy Figures & Playsets 16399, Release date January 14, 2022, Department Unisex, Manufacturer Mego

Price is $",0

"How much does this cost to the nearest dollar?

Houzer Elite Series Undermount Stainless Steel 70/30 Double Bowl Kitchen Sink
Product Description The Houzer Elite Series Undermount 80/20 Double Bowl Kitchen Sink features reversible offset design with large main bowl and a prep bowl for versatility and flair. This sink is a favorite with budget-minded remodelers. its design is based on our premium Medallion classic series, so you'll find a host of high-end attributes. It features 20 gauge T-304 stainless steel with lustrous satin finish with high lighted rim, SpecPlus edges for added strength, and StoneGuard undercoating over Super Silencer pad that helps reduce clattering sound of washing dishes. Large bowl measures by by deep and prep bowl measures by by deep. The Houzer Elite Series Undermount 80

Price is $",0

